tarih,icerik,orijinal_url
2023-10-12,[Tarih: 2023-10-12] pek Yolu Ulusal Gnll Afet Destek Takm Projesi devam ediyor. Tatbikat alanna incelemede bulunduk Gerei aratmayacak kapsaml Tatbikat iin hazrlklar devam ediyor,https://www.instagram.com/p/CyS6uOXoUW7/
2023-10-12,[Tarih: 2023-10-12] pek Yolu Ulusal Gnll Afet Destek Takm Takmlar ve grevleri belirlendi . Sorumluluk ve grev bilinci tamam,https://www.instagram.com/p/CySuPm_owKq/
2023-10-12,[Tarih: 2023-10-12] pek Yolu Ulusal Gnll Afet Destek Takm Projesi devam ediyor. Gne Genel Kordinatormz 'un Takm almas Liderlik ve Motivasyon eitimi ile baladk. Birlikte hareket edip birlikte baaracaz,https://www.instagram.com/p/CySlvd5IsXx/
2023-10-11,[Tarih: 2023-10-11] Erasmus+ Genlik alanlarnn Hareketlilii projesi kapsamnda 5 lkeden gelen 40 katlmcmz ile birlikte Giriimci Kuluka Merkezimizi ziyaret ettik.,https://www.instagram.com/p/CyQxC8yIlUF/
2023-10-11,[Tarih: 2023-10-11] pek Yolu Ulusal Gnll Afet Destek Takm Projesi Afet annda yaplmas gerekenler teorik egitimi ile devam ediyor,https://www.instagram.com/p/CyQATaVI7TG/
2023-10-11,"[Tarih: 2023-10-11] Erasmus+ Genlik alanlarnn Hareketlilii Projesi devam ediyor Projemizde katlmclarmzla proje yazma oturumlar gereklemeden nce proje bir ekip iidir diyerek, ekip dinamiklerini artracak aktiviteler ile balyoruz",https://www.instagram.com/p/CyP_MNVovQK/
2023-10-10,[Tarih: 2023-10-10] Ulusal ve uluslararas katlmclarmz ile birlikte pek Yolu Ulusal Gnll Afet Destek Takm Gnlls Ayenur'un doum gnn kutladk Mutlu yllar Ayenur Hadi daha motive bir ekilde eitime geri dnelim,https://www.instagram.com/p/CyN6JHFIadk/
2023-10-10,"[Tarih: 2023-10-10] pek Yolu Ulusal Gnll Afet Destek Takm Projesi, Doada Arama Kurtarma Ekipman Kullanm Eitimi ile devam ediyor .",https://www.instagram.com/p/CyNb-K9I0gR/
2023-10-09,[Tarih: 2023-10-09] pek Yolu Ulusal Gnll Afet Destek Takm Doada arama kurtarma Uygulamal takm almas Severek yap yaayarak ren Akpnar mesire alan,https://www.instagram.com/p/CyMIAEMoMEx/
2023-10-09,[Tarih: 2023-10-09] Okuluk alanmzdayz. Yurtdndan gelen Genlik alan katlmclarmza geleneksel Trk okuluu ile ilgili bilgiler verip tarihinden bahsettik. Yaayarak renmek prensiplerimizi her alanda uygulamaya devam ediyoruz.,https://www.instagram.com/p/CyLe3DTIMk5/
2023-10-09,"[Tarih: 2023-10-09] Erasmus+ Genlik alanlarnn Hareketlilii Projesi devam ediyor. Programmzn 2.gnnde takm gelitirme iin katlmclarmza baz grevler verildi, oryantasyon sreci tamamland. Her grupta farkl lkeden katlmclar yer alarak kltrler aras kaynama saland",https://www.instagram.com/p/CyLd_sConcA/
2023-10-09,[Tarih: 2023-10-09] pek Yolu Ulusal Gnll Afet Destek Takm Projesi devam ediyor Yeni gne takm almas ile baladk,https://www.instagram.com/p/CyK0_1eI-67/
2023-10-09,[Tarih: 2023-10-09] Erasmus+ Genlik alanlarnn Hareketlilii projesi 5 lkeden 40 katlmc ile devam ediyor .,https://www.instagram.com/p/CyK0KGiIVfz/
2023-10-08,[Tarih: 2023-10-08] Uluslararas projemiz ile Ulusal projemiz bir arada. Erasmus+ Genlik alanlarnn Hareketlilii- pek Yolu Ulusal Gnll Afet Destek Takm Akpnar mesire alan/ Sivrice,https://www.instagram.com/p/CyIuNeTM_EI/
2023-10-08,[Tarih: 2023-10-08] pek Yolu Ulusal Gnll Afet Destek Takm Projesi devam ediyor Doada arama kurtarma teorik eitimi il zel daresi Akpnar Kafe Ve Restoran'da doayla i ie gerekletirdik,https://www.instagram.com/p/CyIgDsUs9Ds/
2023-10-08,[Tarih: 2023-10-08] pek Yolunda yeni bir uluslararas proje. Dayanmann Gc adl Erasmus+ Genlik alanlarnn Hareketlilii kapsamnda 5 lkeden 40 Genlik alan bizlerle birlikte . Hadi balayalm Let's start Commenons Pradkime S ncepem,https://www.instagram.com/p/CyIRYkUML6i/
2023-10-07,[Tarih: 2023-10-07] pek Yolu Uluslararas ocuk ve Genlik almalar Merkezi . Elaz Trk Eitim-Sen 2. Geleneksel Trk Okculuk Toyu tesisimizde gerekletirildi,https://www.instagram.com/p/CyG9HBXMsFw/
2023-10-07,"[Tarih: 2023-10-07] pek Yolu Ulusal Gnll Afet Destek Takm Projesi devam ediyor Yeni gne KBRN Tehditleri eitimi ile baladk KBRN, Kimyasal Biyolojik Radyasyon ve Nkleer kelimelerinin ba harflerinden oluur. KBRN; kasten, kazaen veya doal afetler sonucu kimyasal, biyolojik, radyasyon ve nkleer tehlikeli maddelerden ortama yaylarak insan ve evre zerine birok olumsuz etkiler oluturan tehlikeli maddelerin hepsini ifade eder.",https://www.instagram.com/p/CyFp35EI72_/
2023-10-06,"[Tarih: 2023-10-06] pek Yolu Ulusal Gnll Afet Destek Takm Projesi; lkemize Afet bilinci olan, hayati mdahale konusunda yetkin gnlller kazandryor. Unutma!!! hazrlkl olmak hayat kurtarr. Temel malzeme kullanm eitimi",https://www.instagram.com/p/CyEabmwIALT/
2023-10-06,[Tarih: 2023-10-06] pek Yolu Ulusal Gnll Afet Destek Takm Projesi devam ediyor. Temel malzeme kullanm eitimini uygulamal olarak gerekletirdik,https://www.instagram.com/p/CyDtfu7ocJB/
2023-10-06,"[Tarih: 2023-10-06] 74. Uluslararas Uzay Kongresi'nde Ankara Milletvekilimiz Zeynep Yldz, T3 Vakf Ynetim Kurulu Bakan Elvan Kuzucu Hdr, T3 Giriim Merkezi Koordinatr rem Bayraktar ve Teknofest Giriim Program Sorumlusu Ali Gzkara ile standmz ziyaret ettiler. Roketimize ve gelitirdiimiz yerli ve milli uu kontrol kartna ilikin bilgileri aktardk. Gstermi olduklar ilgiden dolay teekkr ederiz",https://www.instagram.com/p/CyDC7y-ocm5/
2023-10-05,[Tarih: 2023-10-05] pek Yolu Ulusal Gnll Afet Destek Takm Projesi'nde AFAD tarafndan verilen Arama Kurtarmann Teorii eitimi ile gne devam ediyoruz.,https://www.instagram.com/p/CyAqOdXoFY6/
2023-10-05,[Tarih: 2023-10-05] pek Yolu Ulusal Gnll Afet Destek Takm Projesi devam ediyor. Yeni gne Tanma -Kaynama oyunlar ile baladk,https://www.instagram.com/p/CyAjmN-opiy/
2023-10-04,[Tarih: 2023-10-04] pek Yolu Ulusal Gnll Afet Destek Takm Projesi devam ediyor Gnlllerimiz ile tesisimizi gezdik.,https://www.instagram.com/p/Cx-p6G1Ilqc/
2023-10-04,"[Tarih: 2023-10-04] pek Yolu Ulusal Gnll Afet Destek Takm Projesi devam ediyor. Projemizin 3.gnne TAMP-AYDES bilgilendirme almalar ile devam ediyoruz. Gnll Takmmz, artk afet ncesi sras ve sonrasnda hangi kamu kurumuna ne iin ulaacann farknda.",https://www.instagram.com/p/Cx-CmBgIefD/
2023-10-04,[Tarih: 2023-10-04] pek Yolu Ulusal Gnll Afet Destek Takm Projesi devam ediyor Gne gizli arkada etkinlii ve hareketlendiriciler ile balayarak takm ruhu ve gnlllk bilinci yksek ekipler oluturuyoruz,https://www.instagram.com/p/Cx9-YCnoiEi/
2023-10-03,[Tarih: 2023-10-03] Desteiniz iin teekkr ederiz pek Yolu Roket Takm 74. Uluslararas Uzay Kongresindeyiz. Stant No: 404 Bak pek Yolu Roket Komandas Biz 74-c Beynlxalq Astronavtika Konqresindyik. Stand : 404 Bak,https://www.instagram.com/p/Cx8YbjyoWgC/
2023-10-03,[Tarih: 2023-10-03] pek Yolu Roket Takm'na Azerbaycan'da youn ilgi. Trkiyenin ilk Uzay yolcusu Alper GEZERAVCI standmz ziyaret etti,https://www.instagram.com/p/Cx8F74eIDax/
2023-10-03,"[Tarih: 2023-10-03] pek Yolu Ulusal Gnll Afet Destek Takm Projesi lk Yardm eitimi uygulamal olarak devam ediyor. Risk almyoruz, nlem alyoruz",https://www.instagram.com/p/Cx7g2uIIHPb/
2023-10-03,[Tarih: 2023-10-03] pek Yolu Ulusal Gnll Afet Destek Takm Projesi kinci gnnde lk Yardm eitimi ile devam ediyor,https://www.instagram.com/p/Cx7ZtMlIVee/
2023-10-03,[Tarih: 2023-10-03] BTK Akademi birlii ile dzenlenen ROBOTK KODLAMA ETM tamamland,https://www.instagram.com/p/Cx7U1RdI9vd/
2023-10-02,"[Tarih: 2023-10-02] Gururluyuz pek Yolu Roket Takmmz Teknofest ve T3 Vakfnn davetlisi olarak 74.Uluslararas Uzay Kongresinde Vatanmz ve milletimiz iin retmeye,gelitirmeye ve genlerimize destek vermeye devam ediyoruz.",https://www.instagram.com/p/Cx5S1d4ozRA/
2023-10-02,[Tarih: 2023-10-02] Eitimlerimize Non-formal metotlar es gemeden hareketlendiriciler ve grup dinamii almalar ile devam ediyoruz.,https://www.instagram.com/p/Cx4_W0-oXhE/
2023-10-02,"[Tarih: 2023-10-02] ipekyolu Ulusal Gnll Afet Destek Takm Projesi, ipekyolu uluslararas ocuk ve genlik almalar merkezi'nde lk Yardm Eitimi ile devam ediyor Unutma ilk yardm hayat kurtarr",https://www.instagram.com/p/Cx47qM-I78q/
2023-10-02,"[Tarih: 2023-10-02] 1-14 Ekim tarihleri arasnda gerekletirilecek olan ipekyolu ulusal gnll afet destek takm projesi, ipekyolu uluslararas ocuk ve genlik almalar merkezi'nde youn katlmla l Salk Mdrl , AFAD, l zel idare ve ipekyolu ocuk ve genlik Vakf destekleri ile balad Proje boyunca katlmclar lk Yardm eitimi Tamp-aydes eitimi Hafif arama kurtarma Afet farkndalk Doada arma kurtarma Takm almas ve motivasyon Temel malzeme kullanm eitimi nsan yardm eitimi Yangn eitimi Konularnda eitim grecekler",https://www.instagram.com/p/Cx44shPIENx/
2023-10-02,[Tarih: 2023-10-02] pek Yolu Roket Takmmz Teknofest davetlisi olarak 74.Uluslararas Uzay Kongresinde,https://www.instagram.com/p/Cx41WTwIl1j/
2023-09-30,[Tarih: 2023-09-30] BTK Akademi birlii ile ROBOTK KODLAMA ETM Merkezimizde devam ediyor,https://www.instagram.com/p/Cx0I2YKIa6j/
2023-09-25,"[Tarih: 2023-09-25] Roket Takmmz, 2-6 Ekim tarihleri arasnda Azerbaycan'n bakenti Bak'de gerekletirilecek olan 74. Uluslararas Uzay Kongresi'ne TEKNOFEST ile birlikte katlm salayacak. """,https://www.instagram.com/p/CxnHtfbofO1/
2023-09-25,"[Tarih: 2023-09-25] Merkezimizin ev sahipliinde, Genlik ve Spor Bakanl tarafndan dzenlenen 2. Grup ""LER DZEY VLOG ETM"" balad. Yeni haftaya yeni katlmclarla balyoruz",https://www.instagram.com/p/Cxm1VkdouAN/
2023-09-24,[Tarih: 2023-09-24] Btk Akademi ibirlii ile dzenlediimiz 5 gnlk Solidworks ( Kat Modelleme ) eitimimizi tamamladk.,https://www.instagram.com/p/CxlMeoRoj4p/
2023-09-20,[Tarih: 2023-09-20] BTK Akademi birlii ile Solidworks(Kat Modelleme) Eitimi Balad!,https://www.instagram.com/p/Cxaj2VMICbz/
2023-09-20,"[Tarih: 2023-09-20] Merkezimizin ev sahipliinde, Genlik ve Spor Bakanl tarafndan dzenlenen ""LER DZEY VLOG ETM"" uygulamal Drone eitimi ile devam ediyor .",https://www.instagram.com/p/CxaGZ-FIu0M/
2023-09-19,[Tarih: 2023-09-19] Trkiye niversiteleri Srekli Eitim Merkezleri (TSEM) Sonbahar altay'nn 2. gnne ev sahiplii yaptk.,https://www.instagram.com/p/CxXaHYPNUpe/
2023-09-19,"[Tarih: 2023-09-19] Merkezimizin ev sahipliinde, Genlik ve Spor Bakanl tarafndan dzenlenen ""LER DZEY VLOG ETM"" devam ediyor",https://www.instagram.com/p/CxXUQ0VNkZe/
2023-09-18,"[Tarih: 2023-09-18] Merkezimizin ev sahipliinde, Genlik ve Spor Bakanl tarafndan dzenlenen ""LER DZEY VLOG ETM"" balad.",https://www.instagram.com/p/CxUtUc-o_cx/
2023-09-17,"[Tarih: 2023-09-17] ""Atksz bir dnya mmkn"" ve pekyolu Uluslararas ocuk ve Genlik almalar Merkezi olarak dnya temizlik gnnde Hazar Gl'nde temizlik almas gerekletirdik. En gzel temizlik kirletmemektir. Doay seviyoruz",https://www.instagram.com/p/CxSmTNzo4vR/
2023-09-16,[Tarih: 2023-09-16] BTK Akademi birlii ile ROBOTK KODLAMA ETM Merkezimizde devam ediyor,https://www.instagram.com/p/CxQCT3OIiuL/
2023-09-15,"[Tarih: 2023-09-15] TEKNOFEST kapsamnda roket yarmalarna hazrlanan roket takmmz, gelitirdii uu kontrol bilgisayarn giriime dntrd! Projenin retim aamalarn yakndan grn!",https://www.instagram.com/p/CxM9UgaI-2p/
2023-09-14,[Tarih: 2023-09-14] Let's Do t (Haydi Yapalm) Derneinin 190 lkede ve Trkiye de 81 ilde gerekletirecei Dnya Temizlik Gn Organizasyonunu pekyolu Uluslararas ocuk ve Genlik almalar Merkezi olarak Hazar Glnde Temizlik yaparak gerekletireceiz. Tm gnllleri bekliyoruz.,https://www.instagram.com/p/CxK8BkWIlno/
2023-09-13,"[Tarih: 2023-09-13] Frat Kalknma Ajans destekleriyle pek Yolu Merkezimizin bnyesinde Gnll Afet Destek Takm kuruluyor. Eitim ncesi Gnll Afet Destek Takmmzn tm makine,ekipman ve tehizatlarn hazrlyoruz",https://www.instagram.com/p/CxI93gooLS5/
2023-09-12,"[Tarih: 2023-09-12] pek Yolu, AB projelerine devam ediyor! 7-15 Ekim tarihlerinde 6 lkeden 45 Genlik alan pek Yolunda bir araya geliyor! Katlacak lkeler: Trkiye, Finlandiya, Litvanya, Avusturya, Fransa ve Romanya. Eer sen de; 18 ya ve st isen, Belirtilen tarih aralnda msait isen, Genlik alan isen, yi seviyede ngilizce yeterliliin var ise, (tercih sebebidir) Daha nce Erasmus+ yada ESC programlarndan faydalandysan, (tercih sebebidir) Kurum ve kurulularn Uluslararas network alarn gelitirmeye fayda salayacak isen Bavuru yap sende katl! Bavuru yapmak iin grseldeki karekodu okutabilir yada biyografide bulunan link zerinden bavuru yapabilirsiniz. Son bavuru tarihi: 18.09.2023",https://www.instagram.com/p/CxGSTAgom-_/
2023-09-10,[Tarih: 2023-09-10] IoT Eitimimizi tamamladk!,https://www.instagram.com/p/CxBMmEyo4Bm/
2023-09-09,"[Tarih: 2023-09-09] Dijitallemenin kalbinde yer alyor! niversite rencilerine ynelik dzenlediimiz eitimde, pek Yolu Elektronik Gelitirme Kart ile bu devrimin bir paras olmann heyecann yayoruz. Birlikte, daha akll bir dnya iin reniyor ve ilerliyoruz.",https://www.instagram.com/p/Cw-VL0iofxE/
2023-09-09,[Tarih: 2023-09-09] BTK Akademi birlii ile ROBOTK KODLAMA ETM pekyolu uluslararas ocuk ve genlik almalar Merkezi'nde balad,https://www.instagram.com/p/Cw-D022oknC/
2023-09-06,[Tarih: 2023-09-06] Biz uzay ve teknofest sevdallaryz,https://www.instagram.com/p/Cw3HHyboU6f/
2023-09-06,"[Tarih: 2023-09-06] BTK Akademi birlii ile IoT Eitimi Balad! Sizleri teknolojinin en dinamik ve yeniliki alanlarndan biri olan nternet of Things (IoT) dnyasyla buluturmaktan heyecan duyuyoruz! 6-10 Eyll tarihleri arasnda niversite rencilerine ynelik dzenlediimiz bu zel eitim programyla, gelecein teknolojilerine bir adm daha yaklaacaksnz.",https://www.instagram.com/p/Cw2BYP9Ip4p/
2023-09-05,[Tarih: 2023-09-05] Yl Alt Zafer ! .793feet,https://www.instagram.com/p/Cw0wGlPoQSg/
2023-09-03,"[Tarih: 2023-09-03] Baar pekyolu'nun karakterinde var Ve Karnzda; ""Teknofest 2023 Ankara"" Yksek rtifa kategorisi Trkiye 3.s pekyolu Roket Takm",https://www.instagram.com/p/CwuobcGoBq0/
2023-09-03,[Tarih: 2023-09-03] Teknofest 2023 Ankara,https://www.instagram.com/p/CwuMRSWIL_S/
2023-09-02,"[Tarih: 2023-09-02] pekyolu Roket Takm yine ilgi oda. Baarmak iin ok almak, ok almak iin ok sevmek gerekir Sevgiyle",https://www.instagram.com/p/CwrrWuYomwo/
2023-09-02,"[Tarih: 2023-09-02] Bavurusu olumlu sonulanan katlmclarla mail yoluyla iletiime geilmitir, ltfen maillerinizi ve belirtilen tarihleri kontrol etmeyi unutmaynz 10-15 Eyll evrimici Eitim 1-10 Ekim Teorik ve Uygulamal Eitim 10-14 Ekim Tatbikatlar",https://www.instagram.com/p/CwroKOsIXLT/
2023-09-01,[Tarih: 2023-09-01] Yine yeni yeniden pekyolu Teknofest'te. Hadi birlikte bu muhteem organizasyonun keyfini karalm. dl iin beklemedeyiz pekyolu Roket Takm,https://www.instagram.com/p/CwpcsKioFOb/
2023-08-30,"[Tarih: 2023-08-30] Sanayi Ve Teknoloji Bakanmz Sn. Mehmet Fatih KACIR pekyolu Uluslararas ocuk ve Genlik almalar Merkezi'ni ziyaret etti . Bakanmza tesisimize gsterdii ilgiden dolay teekkr ederiz . pekyolu lkemizin yarnlar iin planlamaya, gelitirmeye, retmeye ve baarmaya devam edecek",https://www.instagram.com/p/CwkZotLIRQz/
2023-08-28,"[Tarih: 2023-08-28] Sanayi Ve Teknoloji Bakan Mehmet Fatih Kacr merkezimizi ziyaret ederek, Elaz l zel daresi Genel Sekreter Yardmcmz Dr. Murat Okubay'dan faaliyetlerimiz hakknda bilgi ald. Bakanmza tesisimize gsterdii ilgiden dolay teekkr ederiz",https://www.instagram.com/p/Cwfsrc8I0g0/
2023-08-26,[Tarih: 2023-08-26] Her yl olduu gibi bu sene de pek Yolu Roket Takmmzn baar serveni devam ediyor! Teknofest2021: Orta rtifa Kategorisi kincilik En yi Takm Ruhu Teknofest2022: Orta rtifa Kategorisi nclk Jri zel Sunum dl Teknofest2023: Yksek rtifa Kategorisi nclk Takmmza gelen baarlar grmekten gurur duyuyoruz! Maallah,https://www.instagram.com/p/CwarhMVobyX/
2023-08-21,[Tarih: 2023-08-21] Yeni nesil gmbr gmbr Hey takm!!! biz de en az sizin kadar heyecanlyz. Yaz kampmza katlm salayan miniklerimizle Teknofest 2023 yksek rtifa kategorisinde yaran pek Yolu Roket Takmmzn atn takip ettik,https://www.instagram.com/p/CwNALHRIwQW/
2023-08-21,"[Tarih: 2023-08-21] TRB1 blgesindeki dezavantajl kiilerin i gc piyasasna srdrlebilir entegrasyonu operasyonu projesi kapsamnda 3. ar dneminde yer alan Elaz'da ""Bilgisayar destekli reklam ve Tasarm eitimi , Yazlm eitimi"" pek Yolu uluslararas ocuk ve genlik almalar Merkezi'nde devam ediyor Bu kapsamda Genel Sekreteri merkezimizde gerekleen eitime katlan rencilerle bir araya geldi.",https://www.instagram.com/p/CwM9ecBoMwk/
2023-08-21,"[Tarih: 2023-08-21] ""Milli ve Yerli Teknoloji"" bir araya gelirse orada olmak iin hamlemizi yaparz pek Yolu Genlik daima ileri Teknofest 2023 yl kapsamnda ROKETSAN tarafndan dzenlenen Roket Yarmas'nda, pek Yolu Roket Takmmz Yksek rtifa kategorisinde Aksaray Hisar At Alan'nda baarl bir ekilde atn gerekletirmitir. Hedeflenen irtifa 21.200 feet Gerekleen irtifa 20.793,5 feet",https://www.instagram.com/p/CwMqS8CotD7/
2023-08-16,"[Tarih: 2023-08-16] Bavurular Balad TRB1/23/SOGEP-E1/0001 Kodlu pek Yolu Ulusal Gnll Afet Destek Takm Projesi kapsamnda afetlere kar toplumun hazrlkl olmasn salamak amalanmaktadr. Bu kapsamda, niversitelerin aada belirtilen ilgili blmleri zerinden rencilere eitimler verilerek, afet annda koordinasyon salayacak, yardm faaliyetlerine destek olacak Ulusal Gnll Afet Destek Takm oluturulacaktr. Elaz pek Yolu Uluslararas ocuk ve Genlik almalar Merkezi, teorik ve uygulamal eitimler ile tatbikatlar gerekletirecektir. Bu etkinlikler, ocuk ve genlik alannda uzmanlam bireyleri bir araya getirerek, sektrdeki bilgi ve deneyimlerini artrmay amalamaktadr. - Eitimler, evrimii platformlar zerinden uzaktan eriimle salanacaktr. Katlmclar, kendi ulam masraflarn karlamakla ykml olacaklardr. Ancak yeme-ime, konaklama, eitim ve tatbikat giderleri, etkinlii dzenleyen pek Yolu ocuk ve Genlik Vakf tarafndan karlanacaktr. - evrimii eitime katlm, kesinlikle zorunludur. evrimii eitime seilmi olan ancak katlmayan katlmclar, etkinlikten karlacak ve bu durumda yedek katlmclar arasndan yerine yeni katlmclar seilecektir. - Eitimlerin tamamlanmasnn ardndan, katlmclar Afet ve Acil Durum Ynetimi Bakanl (AFAD) tarafndan akredite edilerek ""AFAD Gnlls"" unvann alacaklardr. Bu unvan, katlmclarn afet ve acil durumlarla ilgili almalara etkin bir ekilde katlmalarn ve bu alandaki gnll abalarn resmi bir ekilde belgelemelerini salayacaktr. Bavuru artlar: Trkiye'deki niversitelerin ilgili blmlerinde renim grmekte ya da mezun olmak. Deprem, Yangn ve Sel gibi afetlere kar duyarllk ve ilgi gstermek. Ekip almasna yatkn olmak ve iletiim becerilerine sahip olmak. Ulusal afet destek takm projesine gnll olarak katlmaya hazr olmak. profildeki linke tklayabilirsiniz.",https://www.instagram.com/p/Cv_2oEHoNrO/
2023-08-03,[Tarih: 2023-08-03] BTK Akademi & pek Yolu Uluslararas ocuk ve Genlik almalar Merkezi ibirliiyle zel eitimler! Lise rencileri iin: Robotik Kodlama Eitimi niversite rencileri iin: pek Yolu Elektronik Gelitirme Kart ile IOT Eitimi niversite rencileri iin: Solidworks Kat Modelleme Eitimi Snrl kontenjan! cretsiz sertifika frsat! Son bavuru: 27 Austos Bavuru & detaylar profildeki linkte! Grmek zere!,https://www.instagram.com/p/Cvelsd0I7Bp/
2023-07-15,"[Tarih: 2023-07-15] "" Trkiye Geleneksel Trk Okuluk Federasyonu Elaz l Temsilcisi Erdem zdemir ve Trkiye Minikler Ak Hava Puta Trkiye ampiyonas'nda 10-11 ya kzlar kategorisinde birincilii kazanan Bulem Sare Deveci, tesisimizde misafirlerimiz oldu. l temsilcilii ve geleneksel okuluk federasyonu ile pekyolu genlik merkezi olarak yaknda gerekletireceimiz geleneksel okuluk etkinliklerimiz hakknda, Elaz l zel daresi Genel Sekreter Yardmcs Dr. Murat Okubay ile istiare toplants gerekletirildi. """,https://www.instagram.com/p/Cut4Vb0IkcY/
2023-07-11,"[Tarih: 2023-07-11] pekyolu Roket Takmndan bir baar hikayesi daha! Teknofestteki yldzlarmz, Teknofest Giriim programna bavuran 314 giriim arasndan seilen 9 giriimden biri oldular. TEKNOFEST 2021 ve 2022 yllarndaki Orta rtifa Roket yarmalarnda dereceye giren takmmz, ulusal ve uluslararas kullanlabilecek Model Roketler iin IoT tabanl Uu Kontrol Bilgisayar gelitirerek ticari rn almalarna adm att. Giriim dln Seluk Bayraktar ve Bilim Teknoloji ve Sanayi Bakanmz Mehmet Fatih Kacrn elinden alan geleceimizin parlak yldzlarn yrekten tebrik ediyoruz!",https://www.instagram.com/p/CukZPvUIgZ6/
2023-07-10,[Tarih: 2023-07-10] Genlik Ve Spor Bakanl Damla Gnllleri ipek Yolu Uluslararas Uluslararas ocuk ve Genlik almalar Merkezini ziyaret etti,https://www.instagram.com/p/Cuhj4gvokIi/
2023-07-07,[Tarih: 2023-07-07] Yaz teknoloji kamp ipek Yolu uluslararas ocuk ve genlik almalar Merkezi'nde devam ediyor Destilasyon merkezimizde uygulamal tarm eitimi dersimizi tamamladk,https://www.instagram.com/p/CuYw1iDIlcf/
2023-07-07,[Tarih: 2023-07-07] Yaz teknoloji kamp ipek Yolu uluslararas ocuk ve genlik almalar Merkezi'nde devam ediyor Gne teorik tarm eitimi ile baladk,https://www.instagram.com/p/CuYt_nnIgcM/
2023-07-05,[Tarih: 2023-07-05] Yaz teknoloji kamp ipek Yolu uluslararas ocuk ve genlik almalar Merkezi'nde devam ediyor Drone eitiminin ilk dersini tamamladk,https://www.instagram.com/p/CuUInnUoyYb/
2023-07-05,[Tarih: 2023-07-05] Yaz teknoloji kamp ipek Yolunda devam ediyor Uygulamal okuluk dersimizi tamamladk,https://www.instagram.com/p/CuT0E0GoXEC/
2023-07-03,[Tarih: 2023-07-03] Yaz teknoloji kamp ipek Yolunda devam ediyor Binicilik eitiminin ilk dersini tamamladk,https://www.instagram.com/p/CuO9smuI8so/
2023-07-03,[Tarih: 2023-07-03] Yaz teknoloji kamp ipek Yolunda devam ediyor Satran eitiminde ilk dersimize teorik olarak baladk,https://www.instagram.com/p/CuOufSgown-/
2023-07-03,[Tarih: 2023-07-03] Yaz teknoloji kamp ipek Yolu uluslararas ocuk ve genlik almalar Merkezi'nde balad Kampa katlm salayan rencilerimizle birlikte atlyelerimizi tandk. Birlikte ok ey reneceiz Kaytlarmz devam ediyor acele et !!! Kayt irtibat 0554 131 46 62 Adres Elaz imenta l zel dare spor salonu kayt ofisi,https://www.instagram.com/p/CuOkuv1otEJ/
2023-07-03,"[Tarih: 2023-07-03] Yaz teknoloji kamp ipek Yolu uluslararas ocuk ve genlik almalar Merkezi'nde balad Yaz teknoloji kampnda 3D yazc, Drone eitimi ,Kodlama eitimi ,Tarm eitimi ,Binicilik Okuluk ,Satran eitimi yer alyor. Yaz aylarn en verimli ekilde geirmek ve elenerek renmek iin ipek Yolunda buluuyoruz",https://www.instagram.com/p/CuObqfZIrfk/
2023-06-22,[Tarih: 2023-06-22] Milli Trk Talebe Birlii Malatya grubu pek Yolu Uluslararas ocuk Ve Genlik almalar Merkezi'ne teknik gezi dzenledi,https://www.instagram.com/p/CtyxSWUol_y/
2023-06-16,[Tarih: 2023-06-16] Bavurular ve detaylar ok yaknda !!! Bizi takip etmeye devam edin,https://www.instagram.com/p/CtjLvPYMOPN/
2023-06-16,[Tarih: 2023-06-16] Yaz spor okulu ve yaz teknoloji kamp kaytlar balad Yaz spor okulunda: Basketbol Futbol Tenis Yzme Binicilik Okuluk Ya: 6 - 18 Yaz teknoloji kampnda Paket eitim ierii: 3D yazc eitimi Kodlama Drone eitimi Tarm uygulama Binicilik Satran Ya: 13 - 18 Yaz teknoloji kamp ipek yolu uluslararas ocuk ve genlik almalar Merkezi'nde Hadi elenerek reneceimiz harika bir yaz seni bekliyor Kayt irtibat 0554 131 46 62 imenta l zel dare spor salonu kayt ofisi,https://www.instagram.com/p/CtjAHUZg2Oa/
2023-06-15,"[Tarih: 2023-06-15] Erasmus+ projesi hareketlendirici ve eitici aktiviteler ile ipek Yolunda devam ediyor Birlikte elenip, yaayarak renelim",https://www.instagram.com/p/CtgrZf_olQw/
2023-06-15,[Tarih: 2023-06-15] Generation Unlimited Trkiye program kapsamnda Gen Hayat Vakf koordinasyonuyla Gen Liderler Ideathon projesi 54 katlmcyla pek Yolunda gerekleti Hayal gcmzn snrlarn zorluyor ve dnyay deitirecek fikirlerimizi paylamay srdryoruz!,https://www.instagram.com/p/CtghBaKIc41/
2023-06-15,[Tarih: 2023-06-15] pek Yolunda bugn Trk gn Hadi balayalm Erasmus+ projesi kapsamnda 5 lkeden gelen genler bugn Trk mutfan deneyimleyecek,https://www.instagram.com/p/CtgTFsloxUe/
2023-06-14,[Tarih: 2023-06-14] HA simlasyon atlyemizde yurt dndan gelen genlerle drone uurmay rendik Erasmus+ projesi pek Yolunda devam ediyor,https://www.instagram.com/p/CtePw3FIE70/
2023-06-14,[Tarih: 2023-06-14] pek Yolunda lezzet leni var Erasmus + program art bir lezzetle devam ediyor,https://www.instagram.com/p/CtdwRHcIcp0/
2023-06-14,[Tarih: 2023-06-14] pek Yolunda 3. Erasmus+ projesi devam ediyor Gne pek Yolunda Romanya ve Almanyadan gelen genlerin mutfak kltrlerine ait tantm sunumlar ile baladk.,https://www.instagram.com/p/Ctdk_o5IWRn/
